City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
269,Morros,BR,2021-07-11 21:39:58,-9.4467,-46.3003,78.96,37,31,4.34
270,Vestmanna,FO,2021-07-11 21:39:59,62.1564,-7.1664,50.92,100,90,6.91
271,Altay,CN,2021-07-11 21:30:18,47.8667,88.1167,62.91,59,100,0.67
272,Wells,GB,2021-07-11 21:35:23,51.2079,-2.649,59.11,93,100,5.59
273,Maniitsoq,GL,2021-07-11 21:34:41,65.4167,-52.9,45.03,73,36,2.57
274,Zhezkazgan,KZ,2021-07-11 21:39:59,47.8043,67.7144,79.09,26,98,10.74
275,Mendi,PG,2021-07-11 21:40:00,-6.1761,143.6513,56.75,90,92,2.1
276,Kalmunai,LK,2021-07-11 21:32:29,7.4167,81.8167,78.85,73,87,3.2
277,Dzilam Gonzalez,MX,2021-07-11 21:40:00,21.2833,-88.9333,88.14,60,79,13.22
278,Itarema,BR,2021-07-11 21:35:35,-2.9248,-39.9167,79.48,77,63,16.04
279,Balkhash,KZ,2021-07-11 21:40:01,46.844,74.9804,67.73,61,2,6.98
280,Chateau-Thierry,FR,2021-07-11 21:40:03,49.05,3.4,67.12,88,100,4.59
281,Atlantis,ZA,2021-07-11 21:40:03,-33.5667,18.4834,52.2,93,15,7.2
282,Ourem,PT,2021-07-11 21:40:04,39.6417,-8.5919,63.91,82,33,13.2
283,Arenzano,IT,2021-07-11 21:40:04,44.4052,8.6832,74.93,84,40,3.44
284,Amapa,BR,2021-07-11 21:40:04,1.0,-52.0,74.77,85,81,3.22
285,Robertsport,LR,2021-07-11 21:37:00,6.7533,-11.3686,77.65,83,100,10.78
286,Kidal,ML,2021-07-11 21:40:05,18.4411,1.4078,91.87,31,67,8.72
287,Machilipatnam,IN,2021-07-11 21:40:05,16.1667,81.1333,79.5,84,96,7.38
288,Picayune,US,2021-07-11 21:40:06,30.5255,-89.6795,87.58,55,96,8.32
289,Nizhnedevitsk,RU,2021-07-11 21:40:06,51.5419,38.3657,73.45,83,2,8.25
290,Port Shepstone,ZA,2021-07-11 21:40:07,-30.7414,30.455,63.72,60,0,8.81
291,Skjervoy,NO,2021-07-11 21:31:56,70.0311,20.9714,53.1,85,91,4.07
292,North Myrtle Beach,US,2021-07-11 21:40:08,33.816,-78.68,88.29,80,1,3.0
293,Lagos,NG,2021-07-11 21:40:08,6.5833,3.75,80.92,84,94,5.35
294,Oussouye,SN,2021-07-11 21:40:09,12.485,-16.5469,84.38,76,99,7.27
295,Sarakhs,IR,2021-07-11 21:35:14,36.5449,61.1577,80.74,39,1,2.3
296,Mizdah,LY,2021-07-11 21:40:09,31.4451,12.9801,71.82,54,0,5.17
297,Camopi,GF,2021-07-11 21:30:47,3.1655,-52.3158,73.24,97,100,2.86
298,Boende,CD,2021-07-11 21:40:10,-0.2167,20.8667,74.1,79,76,1.97
299,Dombas,NO,2021-07-11 21:40:10,62.0696,9.1235,54.27,83,39,6.89
300,Paamiut,GL,2021-07-11 21:40:11,61.994,-49.6678,43.7,93,100,6.44
301,Talas,TR,2021-07-11 21:40:11,38.6908,35.5538,66.87,60,0,5.75
302,Raga,SS,2021-07-11 21:40:11,8.4596,25.678,68.83,96,99,4.63
303,Kyzyl-Suu,KG,2021-07-11 21:40:12,42.3414,78.0056,55.71,82,60,1.52
304,Paita,PE,2021-07-11 21:36:06,-5.0892,-81.1144,68.97,78,45,16.71
305,Schwerin,DE,2021-07-11 21:40:12,53.6294,11.4132,67.71,92,90,8.1
306,Itaituba,BR,2021-07-11 21:40:13,-4.2761,-55.9836,87.96,66,20,4.61
307,Kunashak,RU,2021-07-11 21:40:13,55.7032,61.5498,59.52,73,70,10.92
308,Manbij,SY,2021-07-11 21:40:13,36.5281,37.9549,83.17,52,0,14.81
309,Sao Joao Da Barra,BR,2021-07-11 21:40:14,-21.6403,-41.0511,71.69,83,0,8.03
310,Chaman,PK,2021-07-11 21:40:14,30.9236,66.4512,83.7,39,0,4.03
311,Edd,ER,2021-07-11 21:40:15,13.9297,41.6925,92.19,56,72,6.53
312,Bentiu,SS,2021-07-11 21:40:15,9.2333,29.8333,70.27,94,100,7.36
313,Rudkobing,DK,2021-07-11 21:40:15,54.9364,10.7102,66.18,85,100,11.5
314,Hornepayne,CA,2021-07-11 21:40:16,49.2138,-84.7705,78.31,38,0,3.24
315,Santa Cruz,BO,2021-07-11 21:35:48,-17.8,-63.1667,83.66,54,40,12.66
316,San Andres,CO,2021-07-11 21:40:16,12.5847,-81.7006,77.02,94,75,10.36
317,Elizabeth City,US,2021-07-11 21:31:18,36.2946,-76.2511,87.03,77,1,1.99
318,Muros,ES,2021-07-11 21:40:17,42.7762,-9.0603,63.23,79,78,6.49
319,Karasjok,NO,2021-07-11 21:40:17,69.4719,25.5112,51.91,72,100,10.47
320,Zwedru,LR,2021-07-11 21:40:18,6.0667,-8.1281,71.35,96,62,2.55
321,Omboue,GA,2021-07-11 21:40:18,-1.5746,9.2618,74.19,89,44,6.42
322,Talcahuano,CL,2021-07-11 21:40:19,-36.7167,-73.1167,53.28,62,0,9.22
323,Bengkulu,ID,2021-07-11 21:40:19,-3.8004,102.2655,75.13,88,100,4.72
324,Kinkala,CG,2021-07-11 21:40:20,-4.3614,14.7644,73.71,57,0,6.82
325,Hambantota,LK,2021-07-11 21:34:53,6.1241,81.1185,79.14,94,20,6.91
326,Thompson,CA,2021-07-11 21:35:39,55.7435,-97.8558,73.56,60,75,16.11
327,Los Llanos De Aridane,ES,2021-07-11 21:35:20,28.6585,-17.9182,72.12,86,0,14.97
328,Olafsvik,IS,2021-07-11 21:35:59,64.8945,-23.7142,54.39,88,85,8.84
329,Kahramanmaras,TR,2021-07-11 21:40:21,38.0,37.0,70.43,68,0,3.24
330,Kilcullen,IE,2021-07-11 21:40:21,53.1303,-6.7444,58.3,92,100,6.2
331,Stanger,ZA,2021-07-11 21:40:22,-29.3282,31.2895,61.0,61,0,6.33
332,Tabas,IR,2021-07-11 21:40:22,33.5959,56.9244,93.04,16,0,1.45
333,Awbari,LY,2021-07-11 21:40:23,26.5921,12.7805,91.78,13,0,5.91
334,Marsa Matruh,EG,2021-07-11 21:40:23,31.3525,27.2453,79.0,73,0,3.44
335,Saint-Leu,RE,2021-07-11 21:40:23,-21.15,55.2833,67.03,91,69,2.42
336,Nagua,DO,2021-07-11 21:37:02,19.3832,-69.8474,79.11,94,75,11.5
337,Kresttsy,RU,2021-07-11 21:40:24,58.2452,32.5165,68.68,79,3,4.36
338,Benghazi,LY,2021-07-11 21:36:05,32.1167,20.0667,79.9,62,0,15.99
339,Paoua,CF,2021-07-11 21:40:24,7.2427,16.4406,69.78,87,87,2.26
340,Maragogi,BR,2021-07-11 21:38:46,-9.0122,-35.2225,74.8,85,15,8.19
341,Kindu,CD,2021-07-11 21:40:25,-2.95,25.95,70.92,37,50,2.98
342,Zhanaozen,KZ,2021-07-11 21:40:26,43.3,52.8,80.35,28,0,9.71
343,Shubarkuduk,KZ,2021-07-11 21:40:26,49.1447,56.4872,70.18,55,28,8.12
344,Dingle,PH,2021-07-11 21:34:40,10.9995,122.6711,76.75,90,40,4.88
345,Moche,PE,2021-07-11 21:40:27,-8.1711,-79.0092,68.18,77,62,11.5
346,Tocopilla,CL,2021-07-11 21:35:12,-22.092,-70.1979,62.37,75,73,4.38
347,Vendychany,UA,2021-07-11 21:40:27,48.6118,27.7932,65.68,75,16,5.12
348,San Rafael,AR,2021-07-11 21:34:36,-34.6177,-68.3301,55.85,36,45,5.7
349,Vardo,NO,2021-07-11 21:31:10,70.3705,31.1107,51.55,80,22,14.07
350,Gunjur,GM,2021-07-11 21:40:28,13.2019,-16.7339,78.87,78,20,6.91
351,Porto Novo,BJ,2021-07-11 21:34:47,6.4965,2.6036,78.62,83,41,6.73
352,Salisbury,GB,2021-07-11 21:40:28,51.0693,-1.7957,59.61,93,75,4.61
353,Diego De Almagro,CL,2021-07-11 21:40:29,-26.3667,-70.05,60.49,45,29,3.44
354,Santa Marinella,IT,2021-07-11 21:40:29,42.0345,11.8536,76.91,51,0,4.56
355,Betare Oya,CM,2021-07-11 21:40:29,5.6,14.0833,66.67,97,49,3.06
356,Hurghada,EG,2021-07-11 21:40:30,27.2574,33.8129,89.64,14,0,10.36
357,Sunndalsora,NO,2021-07-11 21:40:30,62.6754,8.5515,60.85,96,94,2.8
358,Aleksandrov Gay,RU,2021-07-11 21:40:31,50.147,48.5704,69.62,47,1,12.17
359,Saint-Georges,GD,2021-07-11 21:32:52,12.0564,-61.7485,80.28,89,40,20.71
360,Bonavista,CA,2021-07-11 21:30:31,48.6499,-53.1147,60.8,96,92,11.61
361,Gernsheim,DE,2021-07-11 21:40:31,49.76,8.4958,66.33,92,11,2.01
362,Sorland,NO,2021-07-11 21:33:33,67.667,12.6934,59.07,97,100,21.23
363,Havoysund,NO,2021-07-11 21:40:33,70.9963,24.6622,58.08,80,4,13.4
364,Jiwani,PK,2021-07-11 21:40:33,25.05,61.7417,81.97,85,54,6.96
365,Saquarema,BR,2021-07-11 21:40:33,-22.92,-42.5103,71.62,86,0,6.02
366,Attock,PK,2021-07-11 21:40:34,33.7695,72.3611,94.91,43,72,13.15
367,Mercedes,AR,2021-07-11 21:40:34,-34.6515,-59.4307,58.17,38,54,5.93
368,Pedasi,PA,2021-07-11 21:34:54,7.5333,-80.0333,80.92,73,95,4.14
369,Colares,PT,2021-07-11 21:40:35,38.7992,-9.4469,67.33,73,7,8.01
370,Lannion,FR,2021-07-11 21:40:35,48.75,-3.4167,61.68,88,90,6.91
371,Urucui,BR,2021-07-11 21:40:36,-7.2294,-44.5561,83.61,39,33,3.91
372,Straumen,NO,2021-07-11 21:40:36,63.8709,11.2999,60.62,90,82,4.83
373,Krasnoselkup,RU,2021-07-11 21:35:14,65.7,82.4667,47.34,60,65,7.43
374,Mahenge,TZ,2021-07-11 21:40:37,-8.6833,36.7167,60.76,65,65,2.68
375,Beisfjord,NO,2021-07-11 21:37:02,68.3751,17.5988,70.05,84,100,2.26
376,Laguna De Perlas,NI,2021-07-11 21:40:37,12.3429,-83.6712,78.89,86,100,7.05
377,Kothi,IN,2021-07-11 21:40:38,24.75,80.7833,84.52,69,99,10.22
378,Formosa,AR,2021-07-11 21:40:38,-26.1775,-58.1781,80.58,44,0,8.05
379,Winchester,GB,2021-07-11 21:31:52,51.0651,-1.3187,59.49,92,90,5.75
380,Antalaha,MG,2021-07-11 21:30:40,-14.9003,50.2788,67.89,93,44,6.91
381,Tihemetsa,EE,2021-07-11 21:40:39,58.1462,25.0459,59.11,91,13,3.44
382,Lerwick,GB,2021-07-11 21:40:39,60.1545,-1.1494,57.2,94,99,6.33
383,Kontagora,NG,2021-07-11 21:40:40,10.3999,5.4695,78.87,68,54,3.27
384,Camacha,PT,2021-07-11 21:32:45,33.0833,-16.3333,70.56,78,40,16.11
385,Jardim,BR,2021-07-11 21:40:40,-21.4803,-56.1381,72.5,33,0,3.49
386,Pafos,CY,2021-07-11 21:40:41,34.7667,32.4167,78.71,89,20,6.91
387,Doka,SD,2021-07-11 21:40:41,13.5167,35.7667,74.82,78,100,10.98
388,Boundiali,CI,2021-07-11 21:40:41,9.5217,-6.4869,71.85,93,36,4.9
389,Goderich,CA,2021-07-11 21:34:28,43.7501,-81.7165,73.56,64,100,9.22
390,Peterborough,GB,2021-07-11 21:39:27,52.5736,-0.2478,64.49,86,100,6.24
391,Matagami,CA,2021-07-11 21:40:42,49.7502,-77.6328,73.51,33,1,9.22
392,Kargil,IN,2021-07-11 21:40:42,34.5667,76.1,59.27,61,0,6.93
393,Puerto Ayora,EC,2021-07-11 21:36:55,-0.7393,-90.3518,78.76,82,27,5.99
394,Valdivia,CL,2021-07-11 21:32:10,-39.8142,-73.2459,46.49,86,82,1.83
395,Novobelokatay,RU,2021-07-11 21:40:43,55.7062,58.9549,48.2,85,11,3.67
396,Kasongo,CD,2021-07-11 21:40:43,-4.45,26.6667,70.86,31,46,4.29
397,Buchanan,LR,2021-07-11 21:40:44,5.8808,-10.0467,78.76,80,41,7.09
398,Brae,GB,2021-07-11 21:40:44,60.3964,-1.353,57.11,89,95,1.45
399,Imbituba,BR,2021-07-11 21:40:44,-28.24,-48.6703,64.29,88,0,6.2
400,Faya,SA,2021-07-11 21:34:12,18.3851,42.4509,70.32,48,88,3.96
401,Bedi,IN,2021-07-11 21:40:45,22.5,70.05,83.75,80,100,16.91
402,Melilla,ES,2021-07-11 21:37:18,35.2937,-2.9383,79.0,88,0,6.91
403,Beloretsk,RU,2021-07-11 21:40:45,53.9631,58.3981,56.21,96,13,2.89
404,Dudhani,IN,2021-07-11 21:40:46,17.3667,76.3667,74.64,91,100,12.77
405,Bondo,CD,2021-07-11 21:40:46,3.8146,23.6866,67.57,97,99,0.87
406,Mpika,ZM,2021-07-11 21:40:47,-11.8343,31.4529,50.02,89,4,3.96
407,Rio Cuarto,AR,2021-07-11 21:40:47,-33.1307,-64.3499,58.77,36,0,13.8
408,Patacamaya,BO,2021-07-11 21:40:47,-17.2333,-67.9167,49.66,39,1,10.69
409,Ipixuna,BR,2021-07-11 21:40:48,-1.7625,-48.8043,84.15,86,98,2.98
410,Loandjili,CG,2021-07-11 21:40:48,-4.7561,11.8578,73.51,88,75,2.3
411,Ankara,TR,2021-07-11 21:37:57,39.9199,32.8543,72.79,56,0,1.01
412,Tumba,SE,2021-07-11 21:38:47,59.1986,17.8332,67.01,85,11,3.44
413,Shimsk,RU,2021-07-11 21:40:49,58.212,30.7127,69.28,80,49,2.57
414,Shevchenkove,UA,2021-07-11 21:40:49,49.6959,37.1735,76.78,83,31,7.31
415,San Juan,AR,2021-07-11 21:40:50,-31.5375,-68.5364,58.51,36,6,8.23
416,Berlevag,NO,2021-07-11 21:35:01,70.8578,29.0864,51.6,87,0,14.97
417,Bud,US,2021-07-11 21:37:08,39.447,-86.1758,79.3,81,89,6.67
418,Antoniny,UA,2021-07-11 21:40:50,49.8097,26.8771,66.54,76,4,3.87
419,Madimba,TZ,2021-07-11 21:36:30,-10.4,40.3333,70.5,92,9,8.88
420,Vila Velha,BR,2021-07-11 21:35:34,-20.3297,-40.2925,71.55,83,0,4.61
421,Oytal,KZ,2021-07-11 21:36:05,42.9057,73.2697,69.57,43,6,5.19
422,Acarau,BR,2021-07-11 21:34:09,-2.8856,-40.12,79.65,78,46,16.46
423,Yabelo,ET,2021-07-11 21:40:51,4.8833,38.0833,62.19,61,99,9.84
424,Adre,TD,2021-07-11 21:40:52,13.4667,22.2,75.81,60,100,10.67
425,Les Cayes,HT,2021-07-11 21:40:52,18.2,-73.75,84.11,61,12,6.85
426,Yarkovo,RU,2021-07-11 21:40:53,57.4028,67.0786,51.48,78,100,7.56
427,Namibe,AO,2021-07-11 21:36:25,-15.1961,12.1522,63.79,87,14,7.99
428,Qaqortoq,GL,2021-07-11 21:40:53,60.7167,-46.0333,48.7,99,100,4.23
429,Ocumare Del Tuy,VE,2021-07-11 21:40:53,10.1165,-66.7761,78.93,63,95,1.03
430,Saint-Denis,FR,2021-07-11 21:40:54,48.9167,2.3333,68.52,73,0,6.91
431,Nyagan,RU,2021-07-11 21:40:54,62.1406,65.3936,50.56,62,68,3.71
432,Aberdare,GB,2021-07-11 21:39:43,51.7144,-3.4492,57.61,96,100,5.06
433,Huarmey,PE,2021-07-11 21:40:55,-10.0681,-78.1522,67.78,76,20,6.91
434,Ndungu,TZ,2021-07-11 21:40:55,-4.3667,38.05,68.95,78,94,2.13
435,Maralal,KE,2021-07-11 21:40:56,1.0968,36.698,59.09,71,91,4.97
436,Amambai,BR,2021-07-11 21:40:56,-23.1042,-55.2258,68.4,46,0,7.2
437,Santiago Del Estero,AR,2021-07-11 21:38:52,-27.7951,-64.2615,64.8,62,100,1.66
438,Sandwick,GB,2021-07-11 21:40:57,60.0,-1.25,57.02,94,90,2.3
439,Paralimni,CY,2021-07-11 21:40:57,35.0375,33.9833,81.09,95,0,1.01
440,Kamenka,RU,2021-07-11 21:40:58,51.3223,42.7678,66.15,70,0,7.54
441,Bharatpur,IN,2021-07-11 21:40:58,27.2167,77.4833,85.06,71,99,10.6
442,Kisangani,CD,2021-07-11 21:40:58,0.5167,25.2,72.01,86,43,2.51
443,Trairi,BR,2021-07-11 21:40:59,-3.2778,-39.2689,78.53,79,98,10.96
444,Sao Miguel Do Araguaia,BR,2021-07-11 21:37:12,-13.275,-50.1628,78.08,29,42,4.05
445,Hoyerswerda,DE,2021-07-11 21:40:59,51.4333,14.25,67.41,88,100,2.93
446,Riosucio,CO,2021-07-11 21:41:00,5.4216,-75.7032,73.83,84,76,1.57
447,Rennes,FR,2021-07-11 21:41:00,48.1667,-1.6667,62.64,88,90,3.44
448,Dumraon,IN,2021-07-11 21:41:01,25.55,84.15,82.9,82,100,10.0
449,Marigot,MF,2021-07-11 21:41:01,18.0667,-63.0833,84.42,82,75,17.27
450,Cabedelo,BR,2021-07-11 21:41:01,-6.9811,-34.8339,75.87,81,11,13.44
451,Storforshei,NO,2021-07-11 21:34:46,66.4043,14.5233,57.65,93,75,3.44
452,Tiruchchendur,IN,2021-07-11 21:41:02,8.4833,78.1167,80.38,72,100,12.35
453,Mian Channun,PK,2021-07-11 21:41:02,30.44,72.3543,99.07,36,13,10.89
454,Adeje,ES,2021-07-11 21:31:09,28.1227,-16.726,83.88,73,0,9.22
455,Manakara,MG,2021-07-11 21:41:03,-22.1333,48.0167,64.56,91,25,4.52
456,Salo,IT,2021-07-11 21:41:03,45.6086,10.531,75.18,66,2,5.59
457,Taywarah,AF,2021-07-11 21:41:03,33.35,64.4167,61.56,33,0,5.99
458,Praia,CV,2021-07-11 21:41:04,14.9215,-23.5087,73.94,68,20,12.66
459,San Jose De Rio Tinto,HN,2021-07-11 21:41:04,14.9333,-85.7,87.37,90,100,3.53
460,Semibratovo,RU,2021-07-11 21:41:05,57.3046,39.5369,58.86,70,0,5.73
461,Pangody,RU,2021-07-11 21:41:05,65.85,74.4859,46.8,66,71,11.21
462,Yarim,YE,2021-07-11 21:41:06,14.298,44.3779,63.45,56,69,2.8
463,Mikhaylovka,RU,2021-07-11 21:34:15,50.06,43.2379,70.09,63,18,7.81
464,Viedma,AR,2021-07-11 21:41:06,-40.8135,-62.9967,50.52,47,0,8.97
465,Linares,CL,2021-07-11 21:41:07,-35.85,-71.6,44.98,70,93,1.3
466,Arklow,IE,2021-07-11 21:41:07,52.7931,-6.1414,59.07,97,100,13.85
467,Albany,US,2021-07-11 21:34:52,42.6001,-73.9662,69.89,93,100,4.56
468,San Cristobal,VE,2021-07-11 21:33:44,7.7669,-72.225,80.78,64,98,4.41
469,Leh,IN,2021-07-11 21:41:08,34.1667,77.5833,64.4,44,15,5.14
470,Mfou,CM,2021-07-11 21:41:08,3.7159,11.6427,71.46,94,40,3.44
471,Edea,CM,2021-07-11 21:41:09,3.8,10.1333,78.58,98,86,1.88
472,Ferrol,ES,2021-07-11 21:35:32,43.4832,-8.2369,62.67,80,97,8.95
473,Mana,GF,2021-07-11 21:31:58,5.6592,-53.7767,79.34,84,30,8.61
474,Lusambo,CD,2021-07-11 21:41:09,-4.9667,23.45,67.5,32,76,2.28
475,Katangi,IN,2021-07-11 21:41:10,23.45,79.7833,80.92,69,100,4.23
476,Arvika,SE,2021-07-11 21:41:10,59.6553,12.5852,61.5,92,0,4.32
477,Bani Walid,LY,2021-07-11 21:41:11,31.7566,13.9942,71.51,78,0,12.33
478,Tirumullaivasal,IN,2021-07-11 21:41:11,11.2333,79.8333,82.11,64,100,15.1
479,Chandler,US,2021-07-11 21:38:18,33.3062,-111.8412,111.38,27,1,4.0
480,Kasangulu,CD,2021-07-11 21:41:12,-4.5911,15.1708,77.88,56,0,5.32
481,Saryozek,KZ,2021-07-11 21:41:12,44.3583,77.9753,65.64,53,0,7.61
482,Opole Lubelskie,PL,2021-07-11 21:41:12,51.1478,21.969,71.17,89,3,5.06
483,Villamontes,BO,2021-07-11 21:41:13,-21.25,-63.5,79.41,48,35,7.96
484,Pryluky,UA,2021-07-11 21:41:13,50.5932,32.3876,70.48,71,73,6.17
485,Okahandja,NA,2021-07-11 21:41:14,-21.9833,16.9167,57.51,29,0,7.4
486,Saurimo,AO,2021-07-11 21:41:14,-9.6608,20.3916,58.15,32,0,5.21
487,Qasigiannguit,GL,2021-07-11 21:32:53,68.8193,-51.1922,52.05,75,61,2.39
488,Berbera,SO,2021-07-11 21:41:14,10.4396,45.0143,92.53,36,21,25.19
489,La Romana,DO,2021-07-11 21:41:15,18.4273,-68.9728,82.76,83,75,6.91
490,Acari,PE,2021-07-11 21:41:15,-15.4311,-74.6158,69.37,60,75,3.78
491,Izhevskoye,RU,2021-07-11 21:41:16,54.5567,40.8703,63.64,69,0,6.53
492,Bulungu,CD,2021-07-11 21:41:16,-4.55,18.6,70.81,28,3,1.97
493,Kavos,GR,2021-07-11 21:41:17,38.8268,22.8322,78.03,48,32,1.01
494,Aku,NG,2021-07-11 21:41:17,6.7081,7.3167,71.17,97,59,4.32
495,Eydhafushi,MV,2021-07-11 21:41:18,5.1033,73.0708,81.79,80,100,15.79
496,Seydi,TM,2021-07-11 21:41:18,39.4816,62.9137,80.51,22,11,8.1
497,Ndende,GA,2021-07-11 21:41:19,-2.4008,11.3581,72.97,90,33,2.59
498,Bahia Honda,CU,2021-07-11 21:41:19,22.9036,-83.1592,84.29,66,99,13.02
499,Aqtobe,KZ,2021-07-11 21:41:19,50.2797,57.2072,64.49,82,0,4.47
500,Zambezi,ZM,2021-07-11 21:41:20,-13.5432,23.1047,54.27,44,0,5.59
501,Clara,IE,2021-07-11 21:41:20,53.3425,-7.6139,58.51,98,100,6.33
502,Presidencia Roque Saenz Pena,AR,2021-07-11 21:41:20,-26.7852,-60.4388,76.33,37,94,6.6
503,Matay,EG,2021-07-11 21:41:21,28.419,30.7792,87.03,26,31,9.26
504,Conceicao Do Araguaia,BR,2021-07-11 21:41:21,-8.2578,-49.2647,89.73,40,0,3.44
505,Gravdal,NO,2021-07-11 21:37:28,68.1214,13.5031,58.89,94,75,8.05
506,Monte Alegre,BR,2021-07-11 21:41:22,-2.0078,-54.0692,80.62,74,92,3.33
507,Santa Vitoria Do Palmar,BR,2021-07-11 21:41:22,-33.5189,-53.3681,49.21,74,0,5.5
508,Mayor Pablo Lagerenza,PY,2021-07-11 21:35:30,-19.9309,-60.7718,81.48,27,0,5.7
509,Henties Bay,NA,2021-07-11 21:35:44,-22.116,14.2845,55.85,87,5,7.02
510,Harper,LR,2021-07-11 21:41:23,4.375,-7.7169,76.28,79,28,8.84
511,Tambura,SS,2021-07-11 21:41:23,5.6,27.4667,68.88,88,100,2.84
512,Talagang,PK,2021-07-11 21:41:24,32.9297,72.4158,94.39,42,25,14.72
513,Forio,IT,2021-07-11 21:36:33,40.7342,13.8646,77.43,78,0,1.99
514,Jamame,SO,2021-07-11 21:41:24,0.0722,42.7506,74.53,84,53,12.53
515,Kaka,TM,2021-07-11 21:41:25,37.3482,59.6143,82.49,29,5,0.45
516,Chiredzi,ZW,2021-07-11 21:41:25,-21.05,31.6667,59.49,61,0,3.8
517,Celina,US,2021-07-11 21:40:05,40.5489,-84.5702,77.54,81,98,3.71
518,Axim,GH,2021-07-11 21:36:31,4.8699,-2.2405,75.9,81,32,7.07
519,Salamanca,ES,2021-07-11 21:41:26,40.8333,-6.0,71.38,50,4,11.86
520,Canico,PT,2021-07-11 21:41:26,32.6333,-16.85,74.03,64,20,27.63
521,Gebre Guracha,ET,2021-07-11 21:41:27,9.8,38.4,51.85,89,75,2.51
522,Oxford,GB,2021-07-11 21:30:43,51.7522,-1.256,60.44,95,75,4.61
523,Talnakh,RU,2021-07-11 21:41:27,69.4865,88.3972,45.27,92,100,10.67
524,Nassau,US,2021-07-11 21:40:23,40.7507,-73.5829,82.4,78,80,5.01
525,Anori,BR,2021-07-11 21:41:28,-3.7728,-61.6442,78.66,83,88,3.47
526,Angola,AO,2021-07-11 21:41:28,-12.5,18.5,48.94,39,0,3.22
527,Yabrud,SY,2021-07-11 21:41:28,33.9674,36.6574,65.86,46,0,3.04
528,Coracora,PE,2021-07-11 21:41:29,-15.0333,-73.7833,54.86,32,67,6.06
529,Beira,MZ,2021-07-11 21:41:29,-19.8436,34.8389,71.69,83,0,8.05
530,Iberia,US,2021-07-11 21:41:30,29.9502,-91.7507,90.97,62,20,9.22
531,Kabompo,ZM,2021-07-11 21:41:30,-13.5927,24.2008,53.17,50,0,4.92
532,Sisimiut,GL,2021-07-11 21:32:17,66.9395,-53.6735,48.36,59,79,9.64
533,Bilma,NE,2021-07-11 21:41:31,18.6853,12.9164,87.75,36,70,7.54
534,Ilebo,CD,2021-07-11 21:41:31,-4.3167,20.5833,69.37,32,25,0.63
535,Wad Rawah,SD,2021-07-11 21:41:31,15.1603,33.1397,83.62,53,24,13.33
536,Wanlaweyn,SO,2021-07-11 21:41:32,2.6185,44.8938,74.53,83,47,15.97
537,East Angus,CA,2021-07-11 21:41:32,45.4834,-71.6658,77.95,39,75,12.66
538,Kurgan,RU,2021-07-11 21:41:33,55.45,65.3333,53.94,95,100,15.79
539,Krutinka,RU,2021-07-11 21:41:33,56.0055,71.5113,54.86,99,100,7.65
